NEGATIVE	0.985832154750824	Our results demonstrated that CSL can not only serve as a cheap nitrogen source, but also provide lactic acid that can be assimilated by C. tyrobutyricum  for enhanced butanol production.
NEGATIVE	0.979504406452179	We identified a glucosyltransferase (YGT) and an ADP-ribosyltransferase (YART) in Yersinia mollaretii, highly related to glucosylating toxins from Clostridium difficile, the cause of antibiotics-associated enterocolitis.
POSITIVE	0.9362199902534485	We found that Prevotella intermedia, Campylobacter Rectus, Factor 2 (Pi/Prevotella nigrescens/Prevotella melaninogenica), and the Orange-Red cluster interacted synergistically with Hp sero-positivity, particularly with respect to AD incidence.
NEGATIVE	0.9952424764633179	CoNShP-1, CoNShP-2, and CoNShP-3 were found to be virulent to Staphylococcus haemolyticus,  CoNSsP-1 to Staphylococcus saprophyticus and CoNSeP-1 and CoNSeP-2 to Staphylococcus epidermidis.
NEGATIVE	0.9983456134796143	Indeed, CoNShP-3 phage showed an antibiofilm effect against Staphylococcus epidermidis CFS79 and Staphylococcus haemolyticus CFS43, respectively, while Staphylococcus saprophyticus CFS28 biofilm was completely removed.
NEGATIVE	0.9883890151977539	Orally administered Citrobacter koseri JCM1658 exacerbated systemic allergic symptoms and reduced intestinal Th17 cells.
NEGATIVE	0.9139053225517273	An important global threat on the horizon is represented by production of carbapenemases by community-acquired hypervirulent Klebsiella pneumoniae.
NEGATIVE	0.9897695183753967	Through 16s rDNA high-throughput sequencing, we identified the predominant microbes in saliva samples, viz., Haemophilus parainfluenzae T3T1, Neisseria flava, Gemella haemolysans, Prevotella melaninogenica, and Actinomyces odontolyticus; in skin samples, Cutibacterium acnes and Corynebacterium tuberculostearicum were the predominant species.
NEGATIVE	0.9434484243392944	Atopobium vaginae (OR 4.33, 95% CI 1.15-16.32), Dialister invisus (OR 4.89, 95% CI 1.20-19.94), Finegoldia magna (OR 6.00, 95% CI 1.08-33.27), Gardnerella vaginalis (OR 7.43, 95% CI 1.78-31.04), Prevotella buccalis (OR 11.00, 95% CI 2.00-60.57),  and Prevotella timonensis (OR 6.00, 95% CI 1.46-24.69) were significantly associated with the risk of CIN 2/3 or cervical cancer.
NEGATIVE	0.6519142985343933	Furthermore, to determine how Rgg proteins recognize DNA promoters, we determined X-ray crystal structures of both Streptococcus dysgalactiae Rgg2 and S. thermophilus Rgg3 in complex with their target DNA promoters.
NEGATIVE	0.9922365546226501	Effects of supplementing freeze-dried Mitsuokella jalaludinii phytase on the growth performance and gut microbial diversity of broiler chickens.
NEGATIVE	0.9983014464378357	In this study, freeze-dried Mitsuokella jalaludinii phytase (MJ) was evaluated in a feeding trial with broilers fed a low available phosphorus (aP) diet.
NEGATIVE	0.6918185949325562	This study investigated the cytotoxicity, antimicrobial and antibiofilm activity, and ultrastructural changes in vitro by riparins I, II and III in Staphylococcus aureus, Klebsiella pneumoniae, Acinetobacter baumannii and Pseudomonas aeruginosa.
NEGATIVE	0.9726154208183289	[Epub ahead of print]  L-Aspartate as a high-quality nitrogen source in Escherichia coli: Regulation of  L-aspartase by the nitrogen regulatory system and interaction of L-aspartase with GlnB.
NEGATIVE	0.9962144494056702	Escherichia coli uses the C4-dicarboxylate transporter DcuA for L-aspartate/fumarate antiport, which results in the exploitation of L-aspartate for fumarate respiration under anaerobic conditions and for nitrogen assimilation under aerobic and anaerobic conditions.
NEGATIVE	0.7178385257720947	Lactobacillus was the dominant genus of bacteria in all three stages  and Lactobacillus sakei was the dominant species in the first and second stages.
NEGATIVE	0.976495087146759	MALDI TOF MS allowed us to discriminate more than 10 species of lactobacilli with a greater abundance of Lactobacillus gasseri, Lactobacillus paracasei spp.
NEGATIVE	0.8513513207435608	While live Lactobacillus did not affect growth or biofilms in GBS, co-culture with L. gasseri led to a 224-fold increase in GBS association with decidualized human endometrial stromal cells for both GBS strains (p < 0.005).
NEGATIVE	0.9936339259147644	When attempting to identify the histamine- and tyramine-producing bacteria from commercially available cucumber rice bran pickles containing Him and Tym, it was identified histamine-producing bacteria were found to be Raoultella ornithinolytica, and tyramine-producing bacteria were Lactobacillus curvatus.
POSITIVE	0.8147557973861694	Lactobacillus murinus Improved the Bioavailability of Orally Administered Glycyrrhizic Acid in Rats.
NEGATIVE	0.9441313147544861	Compared with Lactobacillus rhamnosus and Lactobacillus acidophilus, L. murinus was chosen for further investigation because it has the highest biotransformation rate.
NEGATIVE	0.9209067225456238	Our results showed that L. murinus could significantly improve the translocation of GL on Caco-2 cell models.
NEGATIVE	0.9458189606666565	Meanwhile, L. murinus was observed to  have the ability to bind with the surface of Caco-2 cells and prominently downregulate the transporter gene expression level of multidrug resistance gene 1 (MDR1) and multidrug resistance protein 2 (MRP2), which were involved in the efflux of drugs.
NEGATIVE	0.9170531034469604	Furthermore, L. murinus was selected to be orally administred into rats in healthy and liver cirrhosis groups by a daily gavage protocol.
POSITIVE	0.9886642098426819	Our data highlighted that supplements of L. murinus significantly improved the bioavailability of orally administered GL in rats, especially under a pathological condition, which may provide a novel strategy for improving the clinical therapeutic effect of liver protective drugs.
POSITIVE	0.598052978515625	A prospective study of microbiological characterization and clinical facets of Stenotrophomonas maltophilia infections.
NEGATIVE	0.9916913509368896	Background and Objectives: Stenotrophomonas maltophilia is a multidrug resistant  opportunistic pathogen, which is normally present in hospital settings and has very high mortality rates.
NEGATIVE	0.9995725154876709	Results: A total of 80 strains of Stenotrophomonas maltophilia were isolated.
NEGATIVE	0.7887150645256042	Conclusion: Early diagnosis and proper management of cases infected with Stenotrophomonas maltophilia is important to avoid therapeutic failures.
NEGATIVE	0.9451502561569214	Background: Haemophilus parainfluenzae (H. parainfluenzae) is a gram-negative rod that inhabits the oral cavity.
NEGATIVE	0.9508044719696045	We present a case of a 17-year-old male whose postoperative course following arthroscopic all-inside meniscus repair was complicated with H. parainfluenzae septic arthritis.
POSITIVE	0.9588941931724548	To our knowledge, this represents the first reported case of H. parainfluenzae infection following an orthopaedic procedure in an adolescent.
NEGATIVE	0.8280864357948303	Escherichia hermannii was predominant, followed by Kosakonia cowanii, besides species belonging to the genera Pantoea and Pseudomonas.
NEGATIVE	0.9772027134895325	Exploration of isoxanthohumol bioconversion from spent hops into 8-prenylnaringenin using resting cells of Eubacterium limosum.
NEGATIVE	0.978768527507782	A strain of the Gram-positive Eubacterium limosum was isolated previously for 8-PN production from more abundant precursor isoxanthohumol (IX) from hops.
NEGATIVE	0.9955147504806519	[Epub ahead of print]  The Authors' Reply to "Additional Bacteriological Examinations Might be Required  for the Correct Identification of Staphylococcus warneri".
NEGATIVE	0.770313560962677	Each was tested singly and in the presence of a representative normal skin flora mixture, including: Acinetobacter lwoffii, Corynebacterium striatum, Micrococcus luteus, and Staphylococcus epidermidis.
POSITIVE	0.9852238297462463	The presence of Bifidobacterium breve and longum, Akkermansia muciniphila and Faecalibacterium prausnitzii in the GI tracts of cancer patients has the potential to create a more robust immune response to anti-PD-1 drugs and prolonged survival.
POSITIVE	0.879116952419281	Dynamic simulation of continuous mixed sugar fermentation with increasing cell retention time for lactic acid production using Enterococcus mundtii QU 25.
NEGATIVE	0.6946587562561035	A l-lactic acid-producing strain Enterococcus mundtii QU 25 was applied in the continuous fermentation process, and the mixed sugars were utilized at different productivities after the flowing conditions were changed.
POSITIVE	0.841891884803772	In the present study, a potential newly isolated thermotolerant acetic acid bacteria (TH-AAB), Acetobacter pasteurianus FPB2-3, with ethanol and acetic acid-tolerant properties was found to be very effective in the production of vinegar from pineapple peels as an alternative, inexpensive raw material using simultaneous vinegar fermentation (SVF).
NEGATIVE	0.9803547263145447	Subsequently, the effects of sugar concentration and inoculation time of A. pasteurianus FPB2-3 on acetic acid production were examined.
NEGATIVE	0.9344781041145325	Complete Genome Sequence of Enterococcus faecium FS86, Used for Propagation of Bacteriophages with Therapeutic Potential.
NEGATIVE	0.9654514193534851	The Enterococcus faecium FS86 genome consists of a 2,685,395-bp chromosome and a  9,751-bp plasmid.
NEGATIVE	0.9228569269180298	E. faecium FS86 belongs to multilocus sequence type 296, together with the probiotic strain E. faecium SF68.
NEGATIVE	0.979207456111908	However, some have become prevalent causes of community-acquired infections, such as Neisseria gonorrhoeae, Shigella, Salmonella, and Streptococcus pneumoniae.
NEGATIVE	0.9960840940475464	In one hospital, drain isolates from 8 rooms on 2 units were Enterobacter hormaechei separated by 0-6 SNVs.
POSITIVE	0.9730917811393738	OBJECTIVES: A molecular analysis was performed of two Providencia rettgeri (P. rettgeri) strains (Pr 297 and Pr 269) collected in 2007 and 2009 from wound swabs of patients admitted to the intensive care units at Joseph Ravoangy Andrianavalona hospital and the Military Hospital in Antananarivo, Madagascar.
NEGATIVE	0.9884821176528931	METHODS: The two P. rettgeri isolates were subjected to susceptibility testing.
NEGATIVE	0.8115629553794861	Phylogenetic analysis showed that Pr 297 and Pr 269 isolates were genetically identical and clustered with P. rettgeri strains described in the USA and Spain.
NEGATIVE	0.7611465454101562	CONCLUSIONS: It is believed that this is the first molecular characterisation of  wound infection pathogens from Madagascan patients and the first description of P. rettgeri co-producing CMY-30, OXA-10 and AAC(6')-Ib-cr4 enzymes.
NEGATIVE	0.9928998947143555	In this study, simultaneous removal of ammonium plus phenol could be achieved by  Alcaligenes faecalis strain WY-01 with the addition of acetate, although acetate  delayed the phenol degradation, probably due to the delayed expression of phenol  hydroxylase gene under the presence of acetate.
NEGATIVE	0.8979556560516357	Bacteraemia with Moryella indoligenes and Fastidiosipila sanguinis: a case report.
NEGATIVE	0.9253000617027283	Moryella indoligenes and Fastidiosipila sanguinis are obligate anaerobic Gram-positive bacteria that are rarely involved in human infections.
NEGATIVE	0.898524820804596	We present the first case of bacteraemia with M. indoligenes , which was part of a co-infection with F. sanguinis .
NEGATIVE	0.9680637717247009	Both micro-organisms were identified by 16S rRNA gene sequencing and M. indoligenes was also identified by matrix-assisted laser desorption/ionization time-of-flight mass spectrometry (MALDI-TOF MS).
NEGATIVE	0.9901657700538635	Aerobic dichlorvos degradation by Pseudomonas stutzeri smk: complete pathway and  implications for toxicity in Mus musculus.
NEGATIVE	0.9811109900474548	Materials and Methods: The Pseudomonas stutzeri smk strain was found to use dichlorvos as the solitary carbon source.
NEGATIVE	0.990511417388916	The toxicity studies of neat  dichlorvos and P. stutzeri smk degraded metabolites were studied by subcutaneous  injection in Mus musculus.
NEGATIVE	0.9985009431838989	Results: The P. stutzeri smk strain was found to degrade as high as 80% of dichlorvos on 7th day of incubation, at 30 °C temperature and at pH 7.
NEGATIVE	0.9969645142555237	Conclusion: P. stutzeri smk could result highest aerobic degradation of dichlorvos to produce free methyl and phosphate.
NEGATIVE	0.9885861277580261	The Characterization of Two-Component System PmrA/PmrB in Cronobacter sakazakii.
NEGATIVE	0.9966362714767456	Cronobacter sakazakii is an opportunistic Gram-negative pathogen that could cause meningitis and necrotizing enterocolitis.
POSITIVE	0.9780562520027161	The role of PmrA/PmrB of C. sakazakii has been studied  within the current study.
NEGATIVE	0.9764861464500427	MICs range of MINO against clinical isolates (10 isolates each) Streptococcus intermedius, P. gingivalis, P. intermedia, Fusobacterum nucleatum, Parvimonas micra were 0.06-16, ≤0.016-0.03, ≤0.016-1, ≤0.016-0.12, and ≤0.016-0.25 μg/mL, respectively.
NEGATIVE	0.966063916683197	Molecular Cloning, Expression and Biochemical Characterization of a Family 5 Glycoside Hydrolase First Endo-Mannanase (RfGH5_7) from Ruminococcus flavefaciens FD-1 v3.
NEGATIVE	0.958194375038147	The cellulosomal enzyme, RfGH51/2, of Ruminococcus flavefaciens contains an N-terminal module, a family 5 glycoside hydrolase GH5_4 with a putative endoglucanase activity, while C-terminal domain is a putative endo-mannanase (GH5_7).
NEGATIVE	0.9701075553894043	The nanoparticles were analyzed and tested for their antibacterial activity against gram-positive bacteria of Bacillus subtilis, Streptococcus mutans, Staphylococcus aureus, and gram-negative of Escherichia coli, Pseudomonas aeruginosa, and Klebsiella oxytoca.
NEGATIVE	0.9910578727722168	eCollection 2020 Nov.  Management of necrotizing pneumonia with bronchopleural fistula caused by multidrug-resistant Acinetobacter baumannii.
NEGATIVE	0.9708138108253479	Sputum culture revealed infection of multidrug-resistant Acinetobacter baumannii (MDRAB).
NEGATIVE	0.8900541067123413	Initially Kocuria rosea was cultured, yet after molecular examination the result was verified to Nocardia farcinica.
NEGATIVE	0.9914618134498596	After Vibrio parahaemolyticus and Staphylococcus aureus infection, the expression levels of MnATF2a and MnATF2b were significant up-regulated in the gills and stomach at 12 h. RNA interference analysis showed that knockdown of the total MnATF2 gene significantly inhibits the transcription of tumor necrosis factor (TNF) and promotes the expression of crustins (including Cru3, Cru4, and Cru7).
NEGATIVE	0.9950994253158569	Johne's disease (JD) caused by Mycobacterium avium subsp.
NEGATIVE	0.876899242401123	Potential synergistic antimicrobial efficiency of binary combinations of essential oils against Bacillus cereus and Paenibacillus amylolyticus-Part A.  Ayari S(1), Shankar S(2), Follett P(3), Hossain F(2), Lacroix M(4).
NEGATIVE	0.9830805659294128	The checkerboard method was used to study the potential interactions between eight essential oils (Basil, Cinnamon, Eucalyptus, Mandarin, Oregano, Peppermint, Tea tree, and Thyme) when used as antibacterial agents against Bacillus cereus LSPQ 2872 and Paenibacillus amylolyticus ATCC 9995.
